status,title,month,year,word_count,interaction,finance,week_recommend,fans_count,author,popularity,platform,novel_id,category,is_sign,abstract,IP_Score
0,九星毒奶,4,2020,4265700,4519100,52,113,1,育,1221066,qidian,1013432302,进化变异,0,九星毒奶实体书《星临》已经开售，淘宝、天猫、京东均有销售，搜索《星临》即可，谢谢大家的支持。 另：新书《九星之主》已肥，可以宰了！ ... 本书简介： 这是一个充满了星力的平行世界。 星图、星技、星宠、星武者大行其道。 魂穿而来的江晓，体内蕴含着一张奇特的内视星图，成为了一名稀有的医疗系觉醒者。 他本想成为一名快乐的辅助，却被众人冠上了毒奶之名。 这一切的故事，要从那一巴掌开始说起...... **轻松搞笑，欢迎入坑。** V群（需全订粉丝值）：872611742 本书又名《星临》,57.19392231395132
0,黎明之剑,4,2020,6332700,12892400,2653,1565,20,远瞳,1545797,qidian,1010400217,时空穿梭,0,高文穿越了，但穿越的时候稍微出了点问题。 在某个异界大陆上空飘了十几万年之后，他觉得自己可能需要一具身体才算是成为一个完整的穿越者，但他并没想到自己好不容易成功之后竟然还需要带着这具身体从棺材里爬出来，并且面对两个吓蒙了的曾曾曾曾……曾孙女。 以及一个即将迎来纪元终结的世界。,73.83017623073673
0,神话版三国,4,2020,23219699,11316800,6839,10400,33,坟土荒草,1119418,qidian,3223937,秦汉三国,0,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？ 吕布单枪匹马凿穿万人部队，这怎么看都不科学。 赵子龙真心龙魂附体了，一剑断山，这真的是人？ 典韦单人护着曹操杀出敌营，顺手宰了对面数千步骑，这战斗力爆表了吧！ 这是不是哪里有些不对啊，陈曦顺手摸了一把鹅毛扇挥了一下，狂风大作，叹了一口气，“这是神话吧，我自己都不正常了。” ps：其实这是一篇正经的种田文…… QQ群：476971307（老群炸了，这是新的） 全订验证群：949176942 酱油群：397441818（快满了） 二群：418928396（快满了） 三群：188981452（这个之前也炸了，换新的了） 五群：850567843（之前的炸了，换新的了）,76.43686779688
0,精灵掌门人,4,2020,3768800,2771700,81,83,0,轻泉流响,579172,qidian,1015792398,衍生同人,0,新书《不科学御兽》已上传！ …… 为什么考试会有精灵对战，为什么出门会被精灵袭击，谁告诉我地球发生了什么……不要碰我！我不要吃药，我没疯！ 接受了设定后……方缘立志成为一名优秀的训练家。 “真香。”,56.349704360585406
0,魔临,4,2020,5296100,3766900,390,231,3,纯洁滴小龙,1114311,qidian,1016560323,奇妙世界,0,这个世界一直流传着一个传说： 终有一日，魔王会降临于这个世界，魔王的麾下，有七尊恐怖的魔头，他们，将带给这个世界绝望的黑暗。 《魔临》舵主群：893、107、381（需要验证） 《魔临》樊力群：113、552、0983（无需验证） 《魔临》实体书天猫、当当、京东全平台购买，中华商务图书专营店、锦瑟闻香图书专营店正在热售，感谢大家一直以来的支持！,64.3709401081856
0,北宋大丈夫,4,2020,6019299,2549200,40,41,0,迪巴拉爵士,0,qidian,1013480015,两宋元明,0,新书：《大唐扫把星》已经发布了。 …… 后人都说大宋无丈夫，从而是弱宋。 弱宋不能自守，偏安一隅，遂使神州陆沉。 这是一个大丈夫横行当世的故事。 这是一个给大宋安装脊梁骨的故事。 …… 爵士五百多万字的完本老书《带着仓库到大明》正静静的躺在那里，欢迎新读者去踩踩。,18.138121694815368
0,小阁老,4,2020,5009000,2480800,140,76,1,三戒大师,686571,qidian,1016855477,两宋元明,0,站在你面前的是： 大明王朝的守护者，万历皇帝的亲密战友，内阁首辅的好儿子，十六、十七世纪全球首富。 控制吏部三十年的幕后黑手，宗藩制度的掘墓人，东林党口中的严世藩第二，张居正高呼不可战胜。 海瑞的知己，徐渭的东家，利玛窦的剃度人，徐光启等六位状元的授业恩师。 大明诗坛遮羞布，七百余种各学科书籍撰写者，两千七百余项专利的发明人，现代大学与科学的奠基者。 海外汉人的保护神，新航路的开辟者，大洋秩序的维持者，全球大型工程的承包商。 祸乱欧洲的罪魁祸首，德川家康的义父，塞巴斯蒂安的拯救者，一心为民的小阁老。 小阁老书友群：56471661,58.75318784573926
0,绝对一番,4,2020,1765000,2585500,41,11,2,海底漫步者,0,qidian,1016138848,都市生活,0,“绝对一番”的意思是“永争一位，绝不服输”！ 穿越到日本泡沫经济刚刚崩溃，处在大萧条时期的陆之寿，看了看瘪瘪的钱包，下个月房租帐单以及穿越福利，转头就扎进了电视台，开始了他争夺“一番”的生活。 而且，他还找到了他的意中人，为此制定计划，勾结同党，展开了锲而不舍的追求，只是结果…… 声明：本文发生于平行世界，纯属虚构，和现实中的人、物、事并无任何关系。,18.244726290987494
0,万族之劫,5,2020,8337900,14560100,378,447,5,老鹰吃小鸡,3997469,qidian,1018027842,都市异能,0,我是这诸天万族的劫！ 《全球高武》和《万族之劫》前五册实体书出版了，天猫、当当、京东都有售，喜欢的可以去看看，谢谢大家支持！,69.08451117530473
0,我师兄实在太稳健了,5,2020,3647300,11498800,518,525,5,言归正传,4599953,qidian,1016572786,神话修真,0,重生在封神大战之前的上古时代，李长寿成了一个小小的炼气士，没有什么气运加身，也不是什么注定的大劫之子，他只有一个想要长生不老的修仙梦。 为了能在残酷的洪荒安身立命，他努力不沾因果，杀人必扬其灰，凡事谋而后动，从不轻易步入危险之中。 藏底牌，修遁术，炼丹毒，掌神通，不动稳如老狗，一动石破天惊，动后悄声走人。 本来李长寿规划中，自己会一直躲在山中平安无事的修行成仙，直到有一年，他的老师父静极思动，又给他……收了个师妹回来…… 【PS：暂时不开新群，五群（1098711961）壹群（474095492）贰群（836797636）叁群（398929196）肆群（1071059242）贯彻到底，轻松修仙！】,70.41013553988292
0,第一序列,5,2020,2895000,7511500,522,314,7,会说话的肘子,3349814,qidian,1013562540,都市异能,0,废土之上，人类文明得以苟延残喘。 一座座壁垒拔地而起，秩序却不断崩坏。 有人说，当灾难降临时，精神意志才是人类面对危险的第一序列武器。 有人说，不要让时代的悲哀，成为你的悲哀。 有人说，我要让我的悲哀，成为这个时代的悲哀。 这次是一个新的故事。 浩劫余生，终见光明。,69.14525064954017
0,诡秘之主,5,2020,4467700,35981600,23954,24500,335,爱潜水的乌贼,17532599,qidian,1010868264,异世大陆,0,诡秘之主动画已经在腾讯视频上播出，欢迎大家前去观看！ 蒸汽与机械的浪潮中，谁能触及非凡？历史和黑暗的迷雾里，又是谁在耳语？我从诡秘中醒来，睁眼看见这个世界： 枪械，大炮，巨舰，飞空艇，差分机；魔药，占卜，诅咒，倒吊人，封印物……光明依旧照耀，神秘从未远离，这是一段“愚者”的传说。,89.78015890982861
0,大奉打更人,5,2020,3801000,9602800,944,1047,18,卖报小郎君,9153861,qidian,1019664125,幻想修仙,0,《大奉打更人》（第一卷）实体书已在天猫、当当、京东等全平台，以及各个实体书店发售。 这个世界，有儒；有道；有佛；有妖；有术士。 警校毕业的许七安幽幽醒来，发现自己身处牢狱之中，三日后流放边陲..... 他起初的目的只是自保，顺便在这个没有人权的社会里当个富家翁悠闲度日。 ...... 多年后，许七安回首前尘，身后是早已逝去的敌人，以及累累白骨。 滚滚长江东逝水，浪花淘尽英雄，是非成败转头空。 青山依旧在，几度夕阳红。,74.34429060538193
0,明天下,5,2020,2908700,5516200,28,45,0,孑与2,853137,qidian,1015609210,两宋元明,0,明末的历史纷乱混杂，堪称是一段由一些有着强大个人魅力的人书写成的历史。 不论是李自成，还是张献忠这些叛逆者，还是崇祯，袁崇焕，这些当权者，亦或是吴三桂，耿精忠这些背叛者，每个人身上都有很多的故事，就是因为有了这些精彩的故事，明末的历史才变得大气起磅礴，波澜起伏。 想要把这一段历史写好，自然要描绘出一个个活生生的人物，不论他的立场如何，我们站在历史长河的边缘上旁观，他们不过是这条长河里的一朵浪花。 冷眼看世界，就是我们目前需要做的事情，冷眼看历史也是我们目前生活的一种追求。 历史长河已经流淌到了我们的脚下，我们大可站在河边，准备迎接我们的历史。,54.14702139285473
0,当医生开了外挂,5,2020,4387500,3183900,22,56,1,手握寸关尺,600694,qidian,1016313375,都市生活,0,"新书已发，读者大大们可以去看看《这个医生很危险》。 …… 你是一名月入2000的小（穷）医生，饱受生活的压力和摧残！ 可是，某天一觉醒来，发现自己开了外挂…… 你要做一台阑尾手术，于是开腹探查： 你触摸盲肠：【盲肠：健康！】 你触摸结肠：【结肠：健康！】 你触摸阑尾：【阑尾：这是一个炎性化脓的阑尾怪，lv15，稀有怪，建议：行阑尾切除术！】 你手起刀落，圆满切下阑尾。 【叮！击杀稀有阑尾怪，获得：阑尾切除术经验+100，人民币+100，白色缝合针一个！】 …… 你是一名急诊外科医生，你一觉醒来……救人就变强！ 普2群：107,798,4631。 全订V群：818，843，247（需全订） 舵主群：群号：902，053，154。（舵主及以上） 老手好酒好肉期待大家到来！",51.750148992322465
0,亏成首富从游戏开始,5,2020,5355300,4986600,902,355,2,青衫取醉,1591542,qidian,1016150754,游戏系统,0,《亏成首富从游戏开始》实体书已上架众筹！！ 漫画已在火热连载中！！ 近日，特约记者对腾达集团总裁裴谦做了专访。 腾达集团目前估值已达千亿级别，业务涉及游戏、互联网、数码硬件、文化传媒、餐饮等多个领域，深刻地改变了人们生活的方方面面。 而裴谦，也被视为“绝世好老板”、“不世出的投资奇才”、“天才游戏制作人”，拥有“无为而治的管理才能”和“对行业风向的精确洞察力”。 面对记者，裴谦大吐苦水。 “我真不是什么商业奇才啊！” “我的成功，完完全全都是运气使然！” “我最初的目标，只是想亏光五万块而已……” 看，商业天才的人生就是这么的谦虚而又低调。 书友群： 792351511（新群） 1064135703（快满了） 893157567（快满了）,68.80637992743415
0,御九天,5,2020,2768500,12046900,0,0,0,骷髅精灵,512970,qidian,1017258335,修真文明,0,王峰创造了一款游戏“御九天”，在即将功成名就，走向人生巅峰的时候，穿越到了“九天世界”。 可是穿越必备的辅助系统呢？ 不是高富帅也就罢了，毕竟王家兄弟是个有才华的人，可，地牢小皮鞭开局是什么鬼？ 无外挂，不穿越，面对来自灵魂的拷问，三观奇正的老王开始了人生的第二次奋斗。 兄弟们，老王又回来了！,40.778238088079874
0,平平无奇大师兄,5,2020,1706100,3996500,6,0,0,黑夜弥天,1691879,qidian,1017176480,原生幻想,0,陆长生很难受。 穿越仙侠世界，拥有一张主角脸。 气质超凡，迷倒众生。 突破境界，就能引来天地异象。 念一首诗，便惊动天下文人。 随便扯两句道德经、庄子、黄庭经，更是引来天花乱坠，万丈霞光，神兽献瑞。 出去随便历练一下，坐骑不请自来，法宝十步一个。 然而就在这种设定之下。 陆长生无论如何都不敢相信，自己在修行上平平无奇。 ----- 本书又名《明明就是主角设定，却是个修行废渣》、《为什么我长得这么帅，修炼这么渣，你们这么丑，修练那么好》、《这种帅气的人生，我一天都不想过了》 --- 新书《不会真有人觉得修仙难吧》已发！,50.225949840334984
0,轮回乐园,5,2020,14483100,14600700,6596,9254,55,那一只蚊子,3469451,qidian,1009817672,衍生同人,0,苏晓签订轮回契约，进入各个世界执行任务。 他曾目睹一个世界崩灭为尘粒，也曾与被遗忘的王者持刃而战。 暗鸦在低语，黑渊下巨兽咆哮。 欢迎来到，轮回乐园……,79.5908854195476
0,这号有毒,5,2020,1188700,1784500,11,12,0,幼儿园一把手,462323,qidian,1016418552,原生幻想,0,在《天尘》创建小号没多久的路浔，穿越到了这款仙侠类游戏里，成为了一名光荣的NPC。 他发现自己穿越早了三年，本打算积蓄实力，默默地等待沙雕玩家们的大规模降临。然后，像个正常NPC一样给他们发布任务，让他们为我所用。 没想到的是，在他的成长道路上，一开始就遇到了难题。 如今，他首先要面对的是…… 一个一言难尽“女魔头”！ …… “这号好像有点毒啊！”路浔。 …… 【Ps：普群封了两个，不创了，现留唯一VIP群，需全订验证，先加验证群936171107，找管理员验证后进v群。】,47.965277127616304
0,我真没想重生啊,5,2020,3130700,4502100,1491,2195,273,柳岸花又明,3716263,qidian,1015648531,都市生活,0,万万没想到，社会精英、钻石单身汉的陈汉升居然重生了，一觉醒来变成了高三毕业生。 十字路口的陈汉升也在犹豫，宝藏女孩沈幼楚和白月光萧容鱼，应该选择谁？ 都市重生小说的天花板，年轻人绝对不可错失的恋爱宝典！,72.87977947969617
0,烂柯棋缘,5,2020,3303700,4046000,191,187,4,真费事,1496579,qidian,1015990091,古典仙侠,0,烂柯旁棋局落叶，老树间对弈无人 兴所致天元一子，再回首山海苍茫 …… 一觉醒来，计缘成了一个破旧山神庙中的半瞎乞丐。 真人一柄剑，神棍一张嘴，就是计缘在这个可怕的世界安身立足的根本。 ———— 普群号：563767909 VIP验证群号：1071336169（需要全订截图）,62.525372502954056
0,超神机械师,5,2020,5168700,9187700,1901,1204,13,齐佩甲,2071298,qidian,1009480992,游戏异界,0,韩萧，《星海》骨灰级代练，被来自东（zuo）方(zhe)的神秘力量扔进穿越大军，携带玩家面板变成NPC，回到《星海》公测之前，毅然选择难度最高的机械系。 战舰列队纵横星海，星辰机甲夭矫如龙，幽能炮毁天灭地，还有无边无际的机械大军，静静待在随身仓库里 一人，即是军团！ 如果不是玩家出现，本书就是正经严肃的穿越异界题材…… 作为NPC，正常NPC对玩家功能一应俱全……发布任务？好感度调节？传授技能？ 哎等等，这群玩家我怎么都认识 得，现实世界也回到了十年前。 二群：157302881 三群：884339155 V群：547599250（需1w粉丝值由管理审核）,72.98874088759605
0,黎明之剑,5,2020,6332700,12892400,2653,1565,20,远瞳,1545797,qidian,1010400217,时空穿梭,0,高文穿越了，但穿越的时候稍微出了点问题。 在某个异界大陆上空飘了十几万年之后，他觉得自己可能需要一具身体才算是成为一个完整的穿越者，但他并没想到自己好不容易成功之后竟然还需要带着这具身体从棺材里爬出来，并且面对两个吓蒙了的曾曾曾曾……曾孙女。 以及一个即将迎来纪元终结的世界。,73.83017623073673
0,精灵掌门人,5,2020,3768800,2771700,81,83,0,轻泉流响,579172,qidian,1015792398,衍生同人,0,新书《不科学御兽》已上传！ …… 为什么考试会有精灵对战，为什么出门会被精灵袭击，谁告诉我地球发生了什么……不要碰我！我不要吃药，我没疯！ 接受了设定后……方缘立志成为一名优秀的训练家。 “真香。”,56.349704360585406
0,神话版三国,5,2020,23219699,11316800,6839,10400,33,坟土荒草,1119418,qidian,3223937,秦汉三国,0,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？ 吕布单枪匹马凿穿万人部队，这怎么看都不科学。 赵子龙真心龙魂附体了，一剑断山，这真的是人？ 典韦单人护着曹操杀出敌营，顺手宰了对面数千步骑，这战斗力爆表了吧！ 这是不是哪里有些不对啊，陈曦顺手摸了一把鹅毛扇挥了一下，狂风大作，叹了一口气，“这是神话吧，我自己都不正常了。” ps：其实这是一篇正经的种田文…… QQ群：476971307（老群炸了，这是新的） 全订验证群：949176942 酱油群：397441818（快满了） 二群：418928396（快满了） 三群：188981452（这个之前也炸了，换新的了） 五群：850567843（之前的炸了，换新的了）,76.43686779688
0,小阁老,5,2020,5009000,2480800,140,76,1,三戒大师,686571,qidian,1016855477,两宋元明,0,站在你面前的是： 大明王朝的守护者，万历皇帝的亲密战友，内阁首辅的好儿子，十六、十七世纪全球首富。 控制吏部三十年的幕后黑手，宗藩制度的掘墓人，东林党口中的严世藩第二，张居正高呼不可战胜。 海瑞的知己，徐渭的东家，利玛窦的剃度人，徐光启等六位状元的授业恩师。 大明诗坛遮羞布，七百余种各学科书籍撰写者，两千七百余项专利的发明人，现代大学与科学的奠基者。 海外汉人的保护神，新航路的开辟者，大洋秩序的维持者，全球大型工程的承包商。 祸乱欧洲的罪魁祸首，德川家康的义父，塞巴斯蒂安的拯救者，一心为民的小阁老。 小阁老书友群：56471661,58.75318784573926
0,圣光,5,2020,2214900,976400,0,6,0,通吃,0,qidian,1015581825,时空穿梭,0,剑与魔法的世界，本书主角一登场就挂了，就这么死啊死的走向巅峰。,2.987028832972802
0,大奉打更人,6,2020,3801000,9602800,944,1047,18,卖报小郎君,9153861,qidian,1019664125,幻想修仙,0,《大奉打更人》（第一卷）实体书已在天猫、当当、京东等全平台，以及各个实体书店发售。 这个世界，有儒；有道；有佛；有妖；有术士。 警校毕业的许七安幽幽醒来，发现自己身处牢狱之中，三日后流放边陲..... 他起初的目的只是自保，顺便在这个没有人权的社会里当个富家翁悠闲度日。 ...... 多年后，许七安回首前尘，身后是早已逝去的敌人，以及累累白骨。 滚滚长江东逝水，浪花淘尽英雄，是非成败转头空。 青山依旧在，几度夕阳红。,74.34429060538193
0,万族之劫,6,2020,8337900,14560100,378,447,5,老鹰吃小鸡,3997469,qidian,1018027842,都市异能,0,我是这诸天万族的劫！ 《全球高武》和《万族之劫》前五册实体书出版了，天猫、当当、京东都有售，喜欢的可以去看看，谢谢大家支持！,69.08451117530473
0,我师兄实在太稳健了,6,2020,3647300,11498800,518,525,5,言归正传,4599953,qidian,1016572786,神话修真,0,重生在封神大战之前的上古时代，李长寿成了一个小小的炼气士，没有什么气运加身，也不是什么注定的大劫之子，他只有一个想要长生不老的修仙梦。 为了能在残酷的洪荒安身立命，他努力不沾因果，杀人必扬其灰，凡事谋而后动，从不轻易步入危险之中。 藏底牌，修遁术，炼丹毒，掌神通，不动稳如老狗，一动石破天惊，动后悄声走人。 本来李长寿规划中，自己会一直躲在山中平安无事的修行成仙，直到有一年，他的老师父静极思动，又给他……收了个师妹回来…… 【PS：暂时不开新群，五群（1098711961）壹群（474095492）贰群（836797636）叁群（398929196）肆群（1071059242）贯彻到底，轻松修仙！】,70.41013553988292
0,第一序列,6,2020,2895000,7511500,522,314,7,会说话的肘子,3349814,qidian,1013562540,都市异能,0,废土之上，人类文明得以苟延残喘。 一座座壁垒拔地而起，秩序却不断崩坏。 有人说，当灾难降临时，精神意志才是人类面对危险的第一序列武器。 有人说，不要让时代的悲哀，成为你的悲哀。 有人说，我要让我的悲哀，成为这个时代的悲哀。 这次是一个新的故事。 浩劫余生，终见光明。,69.14525064954017
0,我真没想重生啊,6,2020,3130700,4502100,1491,2195,273,柳岸花又明,3716263,qidian,1015648531,都市生活,0,万万没想到，社会精英、钻石单身汉的陈汉升居然重生了，一觉醒来变成了高三毕业生。 十字路口的陈汉升也在犹豫，宝藏女孩沈幼楚和白月光萧容鱼，应该选择谁？ 都市重生小说的天花板，年轻人绝对不可错失的恋爱宝典！,72.87977947969617
0,亏成首富从游戏开始,6,2020,5355300,4986600,902,355,2,青衫取醉,1591542,qidian,1016150754,游戏系统,0,《亏成首富从游戏开始》实体书已上架众筹！！ 漫画已在火热连载中！！ 近日，特约记者对腾达集团总裁裴谦做了专访。 腾达集团目前估值已达千亿级别，业务涉及游戏、互联网、数码硬件、文化传媒、餐饮等多个领域，深刻地改变了人们生活的方方面面。 而裴谦，也被视为“绝世好老板”、“不世出的投资奇才”、“天才游戏制作人”，拥有“无为而治的管理才能”和“对行业风向的精确洞察力”。 面对记者，裴谦大吐苦水。 “我真不是什么商业奇才啊！” “我的成功，完完全全都是运气使然！” “我最初的目标，只是想亏光五万块而已……” 看，商业天才的人生就是这么的谦虚而又低调。 书友群： 792351511（新群） 1064135703（快满了） 893157567（快满了）,68.80637992743415
0,明天下,6,2020,2908700,5516200,28,45,0,孑与2,853137,qidian,1015609210,两宋元明,0,明末的历史纷乱混杂，堪称是一段由一些有着强大个人魅力的人书写成的历史。 不论是李自成，还是张献忠这些叛逆者，还是崇祯，袁崇焕，这些当权者，亦或是吴三桂，耿精忠这些背叛者，每个人身上都有很多的故事，就是因为有了这些精彩的故事，明末的历史才变得大气起磅礴，波澜起伏。 想要把这一段历史写好，自然要描绘出一个个活生生的人物，不论他的立场如何，我们站在历史长河的边缘上旁观，他们不过是这条长河里的一朵浪花。 冷眼看世界，就是我们目前需要做的事情，冷眼看历史也是我们目前生活的一种追求。 历史长河已经流淌到了我们的脚下，我们大可站在河边，准备迎接我们的历史。,54.14702139285473
0,精灵掌门人,6,2020,3768800,2771700,81,83,0,轻泉流响,579172,qidian,1015792398,衍生同人,0,新书《不科学御兽》已上传！ …… 为什么考试会有精灵对战，为什么出门会被精灵袭击，谁告诉我地球发生了什么……不要碰我！我不要吃药，我没疯！ 接受了设定后……方缘立志成为一名优秀的训练家。 “真香。”,56.349704360585406
0,超神机械师,6,2020,5168700,9187700,1901,1204,13,齐佩甲,2071298,qidian,1009480992,游戏异界,0,韩萧，《星海》骨灰级代练，被来自东（zuo）方(zhe)的神秘力量扔进穿越大军，携带玩家面板变成NPC，回到《星海》公测之前，毅然选择难度最高的机械系。 战舰列队纵横星海，星辰机甲夭矫如龙，幽能炮毁天灭地，还有无边无际的机械大军，静静待在随身仓库里 一人，即是军团！ 如果不是玩家出现，本书就是正经严肃的穿越异界题材…… 作为NPC，正常NPC对玩家功能一应俱全……发布任务？好感度调节？传授技能？ 哎等等，这群玩家我怎么都认识 得，现实世界也回到了十年前。 二群：157302881 三群：884339155 V群：547599250（需1w粉丝值由管理审核）,72.98874088759605
0,轮回乐园,6,2020,14483100,14600700,6596,9254,55,那一只蚊子,3469451,qidian,1009817672,衍生同人,0,苏晓签订轮回契约，进入各个世界执行任务。 他曾目睹一个世界崩灭为尘粒，也曾与被遗忘的王者持刃而战。 暗鸦在低语，黑渊下巨兽咆哮。 欢迎来到，轮回乐园……,79.5908854195476
0,我真没想当救世主啊,6,2020,2631600,632900,16,41,0,火中物,456891,qidian,1016970531,时空穿梭,0,新书《全球人类缩小》已上传，恳请支持！ …… 本书又名《千年回溯》。第31届中国科幻银河奖最佳网络文学获奖作品。 …… 【62章起飞，92章爆炸。这是个凡夫俗子把自己硬顶成文明救世主的故事。】 1977年，旅行者升空。 2010年，旅行者二号向地球发送回一些奇怪的信息。 2021年7月，旅行者二号提前四年彻底失联。 二十六世纪初，地球文明被封锁圈养。 3020年10月27日上午十点，人类灭亡。 在灭亡的前一年，二十一世纪的普通青年陈锋穿越时空，抵达了千年之后，并且他发现自己死后将会回到二十一世纪。 在未来阅读历史，在历史中改变未来。 陈锋开始在这看似永恒的循环中，为自己与人类寻找黑暗中的唯一曙光。,48.17455496155708
0,黎明之剑,6,2020,6332700,12892400,2653,1565,20,远瞳,1545797,qidian,1010400217,时空穿梭,0,高文穿越了，但穿越的时候稍微出了点问题。 在某个异界大陆上空飘了十几万年之后，他觉得自己可能需要一具身体才算是成为一个完整的穿越者，但他并没想到自己好不容易成功之后竟然还需要带着这具身体从棺材里爬出来，并且面对两个吓蒙了的曾曾曾曾……曾孙女。 以及一个即将迎来纪元终结的世界。,73.83017623073673
0,诡秘之主,6,2020,4467700,35981600,23954,24500,335,爱潜水的乌贼,17532599,qidian,1010868264,异世大陆,0,诡秘之主动画已经在腾讯视频上播出，欢迎大家前去观看！ 蒸汽与机械的浪潮中，谁能触及非凡？历史和黑暗的迷雾里，又是谁在耳语？我从诡秘中醒来，睁眼看见这个世界： 枪械，大炮，巨舰，飞空艇，差分机；魔药，占卜，诅咒，倒吊人，封印物……光明依旧照耀，神秘从未远离，这是一段“愚者”的传说。,89.78015890982861
0,当医生开了外挂,6,2020,4387500,3183900,22,56,1,手握寸关尺,600694,qidian,1016313375,都市生活,0,"新书已发，读者大大们可以去看看《这个医生很危险》。 …… 你是一名月入2000的小（穷）医生，饱受生活的压力和摧残！ 可是，某天一觉醒来，发现自己开了外挂…… 你要做一台阑尾手术，于是开腹探查： 你触摸盲肠：【盲肠：健康！】 你触摸结肠：【结肠：健康！】 你触摸阑尾：【阑尾：这是一个炎性化脓的阑尾怪，lv15，稀有怪，建议：行阑尾切除术！】 你手起刀落，圆满切下阑尾。 【叮！击杀稀有阑尾怪，获得：阑尾切除术经验+100，人民币+100，白色缝合针一个！】 …… 你是一名急诊外科医生，你一觉醒来……救人就变强！ 普2群：107,798,4631。 全订V群：818，843，247（需全订） 舵主群：群号：902，053，154。（舵主及以上） 老手好酒好肉期待大家到来！",51.750148992322465
0,圣光,6,2020,2214900,976400,0,6,0,通吃,0,qidian,1015581825,时空穿梭,0,剑与魔法的世界，本书主角一登场就挂了，就这么死啊死的走向巅峰。,2.987028832972802
0,魔临,6,2020,5296100,3766900,390,231,3,纯洁滴小龙,1114311,qidian,1016560323,奇妙世界,0,这个世界一直流传着一个传说： 终有一日，魔王会降临于这个世界，魔王的麾下，有七尊恐怖的魔头，他们，将带给这个世界绝望的黑暗。 《魔临》舵主群：893、107、381（需要验证） 《魔临》樊力群：113、552、0983（无需验证） 《魔临》实体书天猫、当当、京东全平台购买，中华商务图书专营店、锦瑟闻香图书专营店正在热售，感谢大家一直以来的支持！,64.3709401081856
0,我真的不是气运之子,6,2020,1714900,1224100,2,6,0,云中殿,658653,qidian,1019593678,原生幻想,0,清月仙子：我曾与师兄西行三千里，在昆仑秘境得日月金轮！ 玲珑帝姬：我曾陪师兄深入北海帝葬谷，一起接受丹帝传承！ 不死凰后：呵呵，一群雏儿！知道他的龙凰不灭体怎么来的吗？ …… 穿越修仙界，沈天发现自己可以看到身边其他人的气运和机缘。 抱着蹭大佬主角光环的想法，沈天开始主动结交那些气运之子。 …… 后来大家渐渐发现：无论是谁，只要跟沈天一起历练，就必然会遇到大机缘，从无例外！ 从那天起，沈天成了修仙界最受欢迎的吉祥物。 PS：本书又名《非酋的进化论》《韭菜的100种收割方式》《好师兄，带带我》《师兄机缘，怎可分我这么多！》 粉丝群号：534175450，无条件加入。 vip粉丝群：287592904，要求：粉丝值500以上。 PS:新书《仙帝的自我修养》已经上传！,43.236176910240616
0,神话版三国,6,2020,23219699,11316800,6845,10400,33,坟土荒草,1119418,qidian,3223937,秦汉三国,0,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？ 吕布单枪匹马凿穿万人部队，这怎么看都不科学。 赵子龙真心龙魂附体了，一剑断山，这真的是人？ 典韦单人护着曹操杀出敌营，顺手宰了对面数千步骑，这战斗力爆表了吧！ 这是不是哪里有些不对啊，陈曦顺手摸了一把鹅毛扇挥了一下，狂风大作，叹了一口气，“这是神话吧，我自己都不正常了。” ps：其实这是一篇正经的种田文…… QQ群：476971307（老群炸了，这是新的） 全订验证群：949176942 酱油群：397441818（快满了） 二群：418928396（快满了） 三群：188981452（这个之前也炸了，换新的了） 五群：850567843（之前的炸了，换新的了）,76.44020774527864
0,烂柯棋缘,6,2020,3303700,4046000,191,187,4,真费事,1496579,qidian,1015990091,古典仙侠,0,烂柯旁棋局落叶，老树间对弈无人 兴所致天元一子，再回首山海苍茫 …… 一觉醒来，计缘成了一个破旧山神庙中的半瞎乞丐。 真人一柄剑，神棍一张嘴，就是计缘在这个可怕的世界安身立足的根本。 ———— 普群号：563767909 VIP验证群号：1071336169（需要全订截图）,62.525372502954056
0,御九天,6,2020,2768500,12046900,0,0,0,骷髅精灵,512970,qidian,1017258335,修真文明,0,王峰创造了一款游戏“御九天”，在即将功成名就，走向人生巅峰的时候，穿越到了“九天世界”。 可是穿越必备的辅助系统呢？ 不是高富帅也就罢了，毕竟王家兄弟是个有才华的人，可，地牢小皮鞭开局是什么鬼？ 无外挂，不穿越，面对来自灵魂的拷问，三观奇正的老王开始了人生的第二次奋斗。 兄弟们，老王又回来了！,40.778238088079874
0,大奉打更人,7,2020,3801000,9602800,944,1047,18,卖报小郎君,9153861,qidian,1019664125,幻想修仙,0,《大奉打更人》（第一卷）实体书已在天猫、当当、京东等全平台，以及各个实体书店发售。 这个世界，有儒；有道；有佛；有妖；有术士。 警校毕业的许七安幽幽醒来，发现自己身处牢狱之中，三日后流放边陲..... 他起初的目的只是自保，顺便在这个没有人权的社会里当个富家翁悠闲度日。 ...... 多年后，许七安回首前尘，身后是早已逝去的敌人，以及累累白骨。 滚滚长江东逝水，浪花淘尽英雄，是非成败转头空。 青山依旧在，几度夕阳红。,74.34429060538193
