title,author,category,abstract,status,platform,word_count,popularity,interaction,finance,fans_count,week_recommend
我老婆是宇宙之心,倔强的小白鼠,玄幻奇幻,,完结,Zongheng,1642139,53972,2698,71,30,0
通天鸿徒,苏D健身,玄幻奇幻,,完结,Zongheng,1526540,76110,5886,127,123,0
神级负二代,太岁炖老龙,都市,,完结,Zongheng,722158,1712524,5268,65,34,0
御魔老祖,直八,武侠仙侠,,完结,Zongheng,523121,13423,1905,3176,48,0
剑仙在此,乱世狂刀,玄幻奇幻,,完结,Zongheng,5102580,96128169,10135716,26808,2894,36
都市神级公子,白袍醉墨生,都市,,完结,Zongheng,603614,29830,851,65,27,0
巅峰之纪,把水问青天,科幻,,完结,Zongheng,1235791,420649,25433,896,36,0
赎罪事务所,上官天越,奇闻异事,,完结,Zongheng,388327,54748,1814,60,24,0
世界探宝异闻录,轻雨初晨,奇闻异事,,完结,Zongheng,1081691,32827,7478,111,20,0
这个世界很危险,叶知风,武侠仙侠,,完结,Zongheng,4390100,4141713,38563,154,67,0
遣返者的游戏,泓森,玄幻奇幻,,完结,Zongheng,2045940,18810972,2778938,887,768,0
边城诡事,洛疑,奇闻异事,,完结,Zongheng,729060,17034,1688,947,58,0
末日降临,叶落九,科幻,,完结,Zongheng,527606,45200,406,130,5,0
剑公子,夜开花,玄幻奇幻,,连载,Zongheng,1905840,4015303,7048,95,24,0
太荒吞天诀,铁马飞桥,玄幻奇幻,,连载,Zongheng,14787195,91329287,204835,82,10066,971
乱世末路,天下古雨,玄幻奇幻,,完结,Zongheng,561328,72481,1018,73,20,0
天地阙,落残梦,玄幻奇幻,,完结,Zongheng,1513619,10050,2372,141,7,0
逐鹿客,君玉珩,历史,,完结,Zongheng,1149659,25888,1100,406,24,0
剑道圣君,君上不吃香菜,玄幻奇幻,,完结,Zongheng,2153357,112201,15506,70,41,24
赘婿出山,李闲鱼,都市,,完结,Zongheng,7860552,32106440,1861609,4555,1015,48
非洲酋长,更俗,都市,,完结,Zongheng,2042541,6975095,689615,8420,1166,0
罪罚同行,罪恶都市z,奇闻异事,,完结,Zongheng,133697,17093,1351,432,28,0
浮仙令,浅淡的月牙,武侠仙侠,,完结,Zongheng,1419404,1110251,9251,407,269,0
异界魔头在都市,会抓猫的鱼,都市,,完结,Zongheng,3002128,253902,45180,76,222,0
阳仙纪,洞妖洞妖,武侠仙侠,,完结,Zongheng,1050817,2270969,21698,255,21,0
大靖长风录,三昧丹青酱,历史,,完结,Zongheng,646427,128457,7836,239,34,0
圣纹纪,静望枫雪,玄幻奇幻,,完结,Zongheng,1215437,28943,2870,77,23,0
纵刀长啸,槐笑,武侠仙侠,,完结,Zongheng,1301519,85791,5663,78,51,0
神霄九宸,彻未眠,玄幻奇幻,,完结,Zongheng,564465,13173,2336,154,15,0
修仙有劫,陈抖抖,武侠仙侠,,完结,Zongheng,1412651,155352,7208,60,191,0
九段刀,张贯民,玄幻奇幻,,完结,Zongheng,750571,782265,57252,137,125,0
极道猎梦师,三三吃肉,都市,,完结,Zongheng,1904733,1221836,10126,124,59,0
剑道第一仙,萧瑾瑜,玄幻奇幻,,完结,Zongheng,11314838,111772119,855861,3676,6431,11
深夜乐园,大元宝,奇闻异事,,连载,Zongheng,2803583,6730594,14081,61,39,0
国医无双,步履无声,都市,,完结,Zongheng,2986690,7652390,688169,2207,235,0
全音阶狂潮,灵宇,都市,,连载,Zongheng,7285162,6187488,1317502,288,1218,133
仙都,陈猿,玄幻奇幻,,连载,Zongheng,5841689,7245818,436470,195,617,131
雪中悍刀行,烽火戏诸侯,玄幻奇幻,,完结,Zongheng,4615353,122877790,10739808,64,15230,56
祭炼山河,食堂包子,玄幻奇幻,,完结,Zongheng,6898752,411543996,33736783,48,589,0
星辰之主,减肥专家,科幻,,连载,Zongheng,7896999,16788819,3523680,532,3135,3054
逆天邪神,火星引力,玄幻奇幻,,连载,Zongheng,7866492,339917801,3866844,3590,71220,7440
最强狂兵,烈焰滔滔,都市,,完结,Zongheng,16822970,207730148,2622765,3474,13313,75
天刑纪,曳光,武侠仙侠,,完结,Zongheng,4984428,2085596,187649,78,331,0
一世独尊,月如火,玄幻奇幻,,完结,Zongheng,7830380,28780519,243050,13387,4467,8
一剑倾国,一介白衣,武侠仙侠,,完结,Zongheng,4822439,696979,43265,61,210,0
剑来,烽火戏诸侯,武侠仙侠,,连载,Zongheng,13059580,353687732,18733541,13474,158296,4184
末日崛起,太极阴阳鱼,科幻,,连载,Zongheng,7991075,5553991,425137,43,372,7
元尊,天蚕土豆,玄幻奇幻,,完结,Zongheng,3792308,859615927,727911,132,17628,68
平天策,无罪,武侠仙侠,,完结,Zongheng,3026812,103751197,12674907,140,1674,0
踏星,随散飘风,科幻,,完结,Zongheng,17017670,130694701,1348833,414,13277,42
骑士征程,我爱小豆,玄幻奇幻,,完结,Zongheng,10905704,12255107,189148,626,1707,10
猎户出山,阳子下,都市,,完结,Zongheng,6322015,2970674,41977,293,330,1
狂暴逆袭,罗玛,玄幻奇幻,,连载,Zongheng,8090044,5413528,248187,171,874,0
帝道独尊,一叶青天,玄幻奇幻,,完结,Zongheng,7329541,12143222,88189,242,1000,0
我不会武功,轻浮你一笑,玄幻奇幻,,完结,Zongheng,6811749,6251453,50624,65,324,41
长宁帝军,知白,历史,,完结,Zongheng,5323806,260838792,23363296,492,2486,0
十方乾坤,神出古异,武侠仙侠,,完结,Zongheng,5602605,24553350,78649,121,733,0
末世无限吞噬,风雨神话,科幻,,完结,Zongheng,3534749,4249902,13227,328,291,0
寻龙迷踪,唐家太公,武侠仙侠,,完结,Zongheng,3191583,141516,4142,274,143,0
剑骨,会摔跤的熊猫,武侠仙侠,,完结,Zongheng,4552177,7898659,82676,134,941,0
一剑独尊,青鸾峰上,玄幻奇幻,,完结,Zongheng,9540676,423149589,20514786,1268,14013,10
大侠萧金衍,三观犹在,武侠仙侠,,完结,Zongheng,2132145,5631235,81639,122,462,0
医流武神,潇铭,都市,,完结,Zongheng,6243629,3866033,51053,122,767,0
太平客栈,莫问江湖,武侠仙侠,,完结,Zongheng,5924926,6361194,43783,84,503,0
决不能怂,心情马甲,玄幻奇幻,,完结,Zongheng,2352750,116069,12329,56,39,0
市井之徒,对井当歌,都市,,完结,Zongheng,4174891,1605683,21936,148,169,0
仙穹之巅,勿问今生,玄幻奇幻,,完结,Zongheng,2300306,47026,4897,113,16,0
北宋柱国,布衣相卿,历史,,完结,Zongheng,899869,147201,916,123,6,0
金币即是正义,盘古混沌,N次元,,完结,Zongheng,6845889,1284738,105268,196,678,49
跃马大明,纸花船,历史,,完结,Zongheng,3897882,1370332,23923,47,65,0
帝世无双,雨暮浮屠,玄幻奇幻,,完结,Zongheng,9853385,66915817,905281,106,504,0
都市超级高手,赤焰圣歌,都市,,完结,Zongheng,3208995,42109171,3636594,2230,395,0
猎天争锋,睡秋,玄幻奇幻,,完结,Zongheng,6360220,13163717,526842,111,444,114
万象天劫,西门小陆,玄幻奇幻,,完结,Zongheng,1694946,318996,24620,2478,187,0
盖世,逆苍天,玄幻奇幻,,完结,Zongheng,6387336,52250841,6602788,8967,785,32
带着智能横扫异界,九飞口,玄幻奇幻,,完结,Zongheng,1400928,405007,12850,49,205,0
修真大福星,渡血古巫,武侠仙侠,,完结,Zongheng,3785066,96695,16595,128,70,0
巅峰仙道,寒梅惊雪,玄幻奇幻,,完结,Zongheng,6667238,964127,15732,219,319,0
终极逐仙,东叶落,武侠仙侠,,完结,Zongheng,517132,10234,609,95,58,0
浑天记,十二子南申,武侠仙侠,,完结,Zongheng,3885608,3911630,203608,78,421,0
无敌混沌钟,夜猫袈腊,玄幻奇幻,,完结,Zongheng,1034881,102191,6547,59,90,0
道易天下,被水煮的青蛙,武侠仙侠,,完结,Zongheng,3068058,867629,12926,53,46,0
却道寻常,三两才气,武侠仙侠,,完结,Zongheng,2649207,1607973,7314,44,136,0
都市古仙医,超爽黑啤,都市,,连载,Zongheng,10815609,34712653,18069,45,1658,0
悍卒斩天,三青色,玄幻奇幻,,完结,Zongheng,7601265,4890705,21420,2378,141,0
无尽海图,道三生,玄幻奇幻,,完结,Zongheng,2583784,530859,18787,42,168,0
龙武星魂,不老鱼,玄幻奇幻,,完结,Zongheng,1285676,78629,9587,54,20,0
永生才能不灭,千年浩劫,武侠仙侠,,完结,Zongheng,2706332,229943,2527,2270,150,0
追星逐月,金日昆仑,武侠仙侠,,完结,Zongheng,1570669,344697,11641,48,310,0
灯影山河,长安肆少,都市,,完结,Zongheng,725650,452479,66233,85,20,0
踏破太古,易水川,玄幻奇幻,,完结,Zongheng,2614930,246138,11613,2571,66,0
空山剑雨,莫白1,玄幻奇幻,,完结,Zongheng,1239564,362985,4738,172,46,0
这个世界太危险,虎皮鹦鹉,玄幻奇幻,,完结,Zongheng,1065770,21014,3043,451,9,0
大厨小婿,烟斗老哥,都市,,完结,Zongheng,3961788,9796517,83910,5016,1632,0
天地战记,晴天鱼米,玄幻奇幻,,完结,Zongheng,2005676,417202,5771,128,180,0
无量你个大天尊,白芲,武侠仙侠,,完结,Zongheng,1131251,4081913,4841,61,35,0
凶灵秘闻录,北极猎手,奇闻异事,,完结,Zongheng,9852661,3155723,71914,124,495,11
我从太空归来,院子里的竹子,科幻,,完结,Zongheng,1048440,96065,1884,121,13,0
安启群侠录,一手闲人,武侠仙侠,,完结,Zongheng,642580,27616,3319,103,44,0
超品赘婿,了无忧,都市,,完结,Zongheng,2000315,660935,6370,108,38,0
诗剑飘香,西江清月,武侠仙侠,,完结,Zongheng,1035359,32664,4667,222,133,0
通天鸿徒,苏D健身,玄幻奇幻,,完结,Zongheng,1526540,76110,5886,71,123,0
剑仙在此,乱世狂刀,玄幻奇幻,,完结,Zongheng,5102580,96128169,10135716,19679,2894,36
巅峰之纪,把水问青天,科幻,,完结,Zongheng,1235791,420649,25433,70,36,0
仙游四海,梦之忧伤,武侠仙侠,,完结,Zongheng,1323097,65880,6434,63,184,0
世界探宝异闻录,轻雨初晨,奇闻异事,,完结,Zongheng,1081691,32827,7478,103,20,0
这个世界很危险,叶知风,武侠仙侠,,完结,Zongheng,4390100,4141713,38563,75,67,0
剑公子,夜开花,玄幻奇幻,,连载,Zongheng,1905840,4015303,7048,80,24,0
逆修斩天,东雨辰,玄幻奇幻,,完结,Zongheng,522516,20656,2930,273,38,0
太荒吞天诀,铁马飞桥,玄幻奇幻,,连载,Zongheng,14787195,91329748,204840,63,10066,976
极致进化,冷言笑语,科幻,,完结,Zongheng,1259108,623876,17730,118,32,0
逐鹿客,君玉珩,历史,,完结,Zongheng,1149659,25888,1100,116,24,0
兽人管理局,清各,玄幻奇幻,,完结,Zongheng,1329232,38779,2159,45,21,0
剑道圣君,君上不吃香菜,玄幻奇幻,,完结,Zongheng,2153357,112201,15506,108,41,24
赘婿出山,李闲鱼,都市,,完结,Zongheng,7860552,32106451,1861609,12486,1015,48
非洲酋长,更俗,都市,,完结,Zongheng,2042541,6975100,689615,6684,1166,0
浮仙令,浅淡的月牙,武侠仙侠,,完结,Zongheng,1419404,1110251,9251,238,269,0
异界魔头在都市,会抓猫的鱼,都市,,完结,Zongheng,3002128,253902,45180,103,222,0
刺客圣契,清明十二夜,玄幻奇幻,,完结,Zongheng,1193485,45114,2567,84,37,0
阳仙纪,洞妖洞妖,武侠仙侠,,完结,Zongheng,1050817,2270969,21698,2122,21,0
大靖长风录,三昧丹青酱,历史,,完结,Zongheng,646427,128457,7836,74,34,0
边月满西山,奕辰辰,玄幻奇幻,,完结,Zongheng,3237684,5730613,137154,2188,1490,0
纵刀长啸,槐笑,武侠仙侠,,完结,Zongheng,1301519,85791,5663,75,51,0
神霄九宸,彻未眠,玄幻奇幻,,完结,Zongheng,564465,13173,2336,57,15,0
太平妖未眠,天竺小禅,奇闻异事,,完结,Zongheng,1695920,3904921,40906,302,28,0
修仙有劫,陈抖抖,武侠仙侠,,完结,Zongheng,1412651,155352,7208,388,191,0
九段刀,张贯民,玄幻奇幻,,完结,Zongheng,750571,782265,57252,79,125,0
夜烬天下,榭依,武侠仙侠,,完结,Zongheng,4537951,5912672,107531,108,146,0
极道猎梦师,三三吃肉,都市,,完结,Zongheng,1904733,1221836,10126,111,59,0
属性流修真实录,在下小屁狗,都市,,完结,Zongheng,1736292,44460,1027,70,37,0
仙朝,平生未知寒,武侠仙侠,,完结,Zongheng,3910628,6544344,38223,1076,343,28
星际傲游,赎罪之徒,科幻,,完结,Zongheng,217678,3007,213,58,8,0
圣光法师的投掷砖精,穹钺兵荼,玄幻奇幻,,完结,Zongheng,209591,1369187,3787,82,4,0
日月风华,沙漠,历史,,完结,Zongheng,6066154,45432553,5819914,4715,1806,3
史上最强邪君,冬马,玄幻奇幻,,完结,Zongheng,2558833,276089,10649,61,117,0
剑道第一仙,萧瑾瑜,玄幻奇幻,,完结,Zongheng,11314838,111772178,855861,3660,6431,11
神国之上,见异思剑,武侠仙侠,,完结,Zongheng,2761640,7331586,96261,1320,1691,25
梦醒初时,夢魂BUFF,玄幻奇幻,,完结,Zongheng,1690399,103461,8941,48,127,0
隐动仙魔,作家南华真人,玄幻奇幻,,完结,Zongheng,847639,18111,15115,113,41,24
仙帝在上,我是水神,都市,,完结,Zongheng,1072908,77413,1409,56,21,0
国医无双,步履无声,都市,,完结,Zongheng,2986690,7652390,688169,11474,235,0
祥和森林,填海的精灵,玄幻奇幻,,完结,Zongheng,1097313,11116,2991,228,42,0
我怎么就成灾星了,才不是妹控,都市,,连载,Zongheng,967749,168080,18930,56,357,0
剑剑超神,六道沉沦,玄幻奇幻,,完结,Zongheng,4731959,2382045,51111,348,141,0
镇世决,秦襄,玄幻奇幻,,完结,Zongheng,1020390,185884,8630,401,278,0
我真是太阴险了,单王张,都市,,完结,Zongheng,3082145,1991457,25662,2426,813,0
全音阶狂潮,灵宇,都市,,连载,Zongheng,7285162,6187495,1317502,444,1218,133
十修,十年一书,武侠仙侠,,完结,Zongheng,263421,70632,4838,97,35,0
我只有两千五百岁,步行天下,都市,,完结,Zongheng,3142083,18095241,1664646,2049,467,0
陆地键仙,六如和尚,玄幻奇幻,,连载,Zongheng,7749097,28630564,471411,1122,3186,394
三国之最风流,赵子曰,历史,,连载,Zongheng,5517053,10342135,982040,107,886,108
雪中悍刀行,烽火戏诸侯,玄幻奇幻,,完结,Zongheng,4615353,122877837,10739808,59,15230,56
祭炼山河,食堂包子,玄幻奇幻,,完结,Zongheng,6898752,411543996,33736783,59,589,0
星辰之主,减肥专家,科幻,,连载,Zongheng,7896999,16788886,3523686,340,3135,3060
逆天邪神,火星引力,玄幻奇幻,,连载,Zongheng,7866492,339920184,3866899,36381,71221,7495
最强狂兵,烈焰滔滔,都市,,完结,Zongheng,16822970,207730175,2622765,5262,13313,75
天刑纪,曳光,武侠仙侠,,完结,Zongheng,4984428,2085596,187649,235,331,0
一世独尊,月如火,玄幻奇幻,,完结,Zongheng,7830380,28780530,243050,166,4467,8
一剑倾国,一介白衣,武侠仙侠,,完结,Zongheng,4822439,696979,43265,72,210,0
贴身家丁,紫微,历史,,完结,Zongheng,7684687,3215255,24692,59,207,0
剑来,烽火戏诸侯,武侠仙侠,,连载,Zongheng,13059580,353688349,18733572,14770,158296,4215
元尊,天蚕土豆,玄幻奇幻,,完结,Zongheng,3792308,859615932,727911,78,17628,68
踏星,随散飘风,科幻,,完结,Zongheng,17017670,130694723,1348833,641,13277,42
骑士征程,我爱小豆,玄幻奇幻,,完结,Zongheng,10905704,12255111,189148,473,1707,10
点道为止,梦入神机,都市,,完结,Zongheng,3016365,410656611,101075472,64,1942,82
狂暴逆袭,罗玛,玄幻奇幻,,连载,Zongheng,8090044,5413528,248187,173,874,0
帝道独尊,一叶青天,玄幻奇幻,,完结,Zongheng,7329541,12143222,88189,333,1000,0
我不会武功,轻浮你一笑,玄幻奇幻,,完结,Zongheng,6811749,6251459,50624,197,324,41
宋疆,青叶7,历史,,完结,Zongheng,5848361,2094412,48373,275,188,0
大华恩仇引,梅远尘,武侠仙侠,,连载,Zongheng,1144710,378382,25908,96,328,0
长宁帝军,知白,历史,,完结,Zongheng,5323806,260838801,23363296,337,2486,0
末世无限吞噬,风雨神话,科幻,,完结,Zongheng,3534749,4249902,13227,218,291,0
剑骨,会摔跤的熊猫,武侠仙侠,,完结,Zongheng,4552177,7898659,82676,508,941,0
一剑独尊,青鸾峰上,玄幻奇幻,,完结,Zongheng,9540676,423149613,20514786,1792,14013,10
大侠萧金衍,三观犹在,武侠仙侠,,完结,Zongheng,2132145,5631235,81639,205,462,0
医流武神,潇铭,都市,,完结,Zongheng,6243629,3866036,51053,92,767,0
决不能怂,心情马甲,玄幻奇幻,,完结,Zongheng,2352750,116069,12329,66,39,0
龙悦荷香,荷之青青,历史,,完结,Zongheng,2186245,155588,29250,161,53,0
市井之徒,对井当歌,都市,,完结,Zongheng,4174891,1605683,21936,197,169,0
金币即是正义,盘古混沌,N次元,,完结,Zongheng,6845889,1284738,105268,77,678,49
都市超级医生,老黄羽,都市,,完结,Zongheng,2531470,54299574,787268,56,493,0
玉京天,浮沉仙人,武侠仙侠,,完结,Zongheng,1942038,179652,11002,260,14,0
帝世无双,雨暮浮屠,玄幻奇幻,,完结,Zongheng,9853385,66915820,905281,113,504,0
猎天争锋,睡秋,玄幻奇幻,,完结,Zongheng,6360220,13163717,526842,327,444,114
万象天劫,西门小陆,玄幻奇幻,,完结,Zongheng,1694946,318996,24620,2004,187,0
盖世,逆苍天,玄幻奇幻,,完结,Zongheng,6387336,52250841,6602788,90,785,32
带着智能横扫异界,九飞口,玄幻奇幻,,完结,Zongheng,1400928,405007,12850,79,205,0
修真大福星,渡血古巫,武侠仙侠,,完结,Zongheng,3785066,96695,16595,148,70,0
巅峰仙道,寒梅惊雪,玄幻奇幻,,完结,Zongheng,6667238,964127,15732,198,319,0
浑天记,十二子南申,武侠仙侠,,完结,Zongheng,3885608,3911630,203608,78,421,0
道易天下,被水煮的青蛙,武侠仙侠,,完结,Zongheng,3068058,867629,12926,154,46,0
却道寻常,三两才气,武侠仙侠,,完结,Zongheng,2649207,1607974,7314,690,136,0
悍卒斩天,三青色,玄幻奇幻,,完结,Zongheng,7601265,4890708,21420,167,141,0
龙武星魂,不老鱼,玄幻奇幻,,完结,Zongheng,1285676,78629,9587,66,20,0
永生才能不灭,千年浩劫,武侠仙侠,,完结,Zongheng,2706332,229943,2527,395,150,0
一剑掌乾坤,能通六窍,武侠仙侠,,完结,Zongheng,3040013,451077,23589,666,76,0
一世剑仙,棠鸿羽,玄幻奇幻,,完结,Zongheng,2914827,769455,50391,75,80,0
灯影山河,长安肆少,都市,,完结,Zongheng,725650,452479,66233,207,20,0
踏破太古,易水川,玄幻奇幻,,完结,Zongheng,2614930,246138,11613,401,66,0
这个世界太危险,虎皮鹦鹉,玄幻奇幻,,完结,Zongheng,1065770,21014,3043,241,9,0
大厨小婿,烟斗老哥,都市,,完结,Zongheng,3961788,9796519,83910,11191,1632,0
天地战记,晴天鱼米,玄幻奇幻,,完结,Zongheng,2005676,417202,5771,276,180,0
我的系统无所不能,风心岁月,玄幻奇幻,,完结,Zongheng,1080802,55418,1536,64,62,0
无量你个大天尊,白芲,武侠仙侠,,完结,Zongheng,1131251,4081913,4841,242,35,0
超品赘婿,了无忧,都市,,完结,Zongheng,2000315,660935,6370,274,38,0
诗剑飘香,西江清月,武侠仙侠,,完结,Zongheng,1035359,32664,4667,103,133,0
我老婆是宇宙之心,倔强的小白鼠,玄幻奇幻,,完结,Zongheng,1642139,53972,2698,190,30,0
神级负二代,太岁炖老龙,都市,,完结,Zongheng,722158,1712524,5268,63,34,0
剑仙在此,乱世狂刀,玄幻奇幻,,完结,Zongheng,5102580,96128172,10135716,6498,2894,36
天盗有缺,灰橡皮,武侠仙侠,,完结,Zongheng,387123,25728,2245,63,12,0
精灵宝可梦现世之梦,授之长生,N次元,,完结,Zongheng,390802,170316,2940,98,24,0
尘隙,思梦语,武侠仙侠,,完结,Zongheng,1206022,252713,13799,80,263,0
世界探宝异闻录,轻雨初晨,奇闻异事,,完结,Zongheng,1081691,32827,7478,138,20,0
神机道士在大唐,太离之火,历史,,完结,Zongheng,629603,150155,9822,140,5,0
绝尘启缘,夜陌思仟,玄幻奇幻,,完结,Zongheng,913152,6616,297,63,28,0
遣返者的游戏,泓森,玄幻奇幻,,完结,Zongheng,2045940,18810972,2778938,1018,768,0
明天子,名剑山庄,历史,,完结,Zongheng,3442556,5274625,21193,166,147,0
剑公子,夜开花,玄幻奇幻,,连载,Zongheng,1905840,4015303,7048,183,24,0
逆修斩天,东雨辰,玄幻奇幻,,完结,Zongheng,522516,20656,2930,93,38,0
极致进化,冷言笑语,科幻,,完结,Zongheng,1259108,623876,17730,236,32,0
何处望神州,盖王,历史,,完结,Zongheng,1113908,55114,2436,260,147,0
兽人管理局,清各,玄幻奇幻,,完结,Zongheng,1329232,38779,2159,88,21,0
剑道圣君,君上不吃香菜,玄幻奇幻,,完结,Zongheng,2153357,112201,15506,103,41,24
立刀为王,剑气长城君不见,历史,,完结,Zongheng,591080,13615,467,55,14,0
赘婿出山,李闲鱼,都市,,完结,Zongheng,7860552,32106455,1861609,5192,1015,48
非洲酋长,更俗,都市,,完结,Zongheng,2042541,6975103,689615,2966,1166,0
浮仙令,浅淡的月牙,武侠仙侠,,完结,Zongheng,1419404,1110251,9251,378,269,0
刺客圣契,清明十二夜,玄幻奇幻,,完结,Zongheng,1193485,45114,2567,223,37,0
边月满西山,奕辰辰,玄幻奇幻,,完结,Zongheng,3237684,5730613,137154,3519,1490,0
太平妖未眠,天竺小禅,奇闻异事,,完结,Zongheng,1695920,3904921,40906,563,28,0
